BATSMEN,,R,B,M,4s,6s,SR
Craig McMillan,c Bagai b Davison,14,13,18,3,0,107.69
Stephen Fleming,run out (Maraj),5,2,7,1,0,250.00
Nathan Astle,st Bagai b Davison,11,8,8,2,0,137.50
Chris Cairns,c Maraj b Davison,31,28,40,2,1,110.71
Andre Adams,c sub (S Thuraisingam) b Seebaran,36,20,28,3,3,180.00
Scott Styris,not out,54,38,48,4,2,142.11
Chris Harris,not out,38,29,38,4,0,131.03
