BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Thomas Odoyo,10,0,50,0,5.00,30,4,0,1,0
Elijah Otieno,8,0,75,0,9.38,19,11,2,0,0
Nehemiah Odhiambo,10,1,57,3,5.70,34,8,0,2,0
James Ngoche,8,0,56,0,7.00,16,4,1,1,0
Jimmy Kamande,10,0,46,2,4.60,30,3,0,2,0
Collins Obuya,4,0,33,1,8.25,3,2,0,1,1
