BATSMEN,,R,B,M,4s,6s,SR
AB de Villiers,c Smits b Stelling,0,2,2,0,0,0.00
Graeme Smith,c van Bunge b Borren,67,59,75,6,2,113.56
Jacques Kallis,not out,128,109,157,11,5,117.43
Herschelle Gibbs,c Szwarczynski b van Troost,72,40,46,4,7,180.00
Mark Boucher,not out,75,31,36,9,4,241.94
