BATSMEN,,R,B,M,4s,6s,SR
Graham Gooch,b Waugh,58,112,157,7,0,51.79
Sir Ian Botham,c Healy b Whitney,53,77,103,6,0,68.83
Robin Smith,not out,30,58,66,5,0,51.72
Graeme Hick,not out,7,5,13,1,0,140.00
