BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Bhuvneshwar Kumar,10,0,50,3,5.00,31,5,0,1,0
Jasprit Bumrah,10,1,61,3,6.10,34,9,0,1,0
Hardik Pandya,10,0,68,0,6.80,24,6,1,2,1
Kuldeep Yadav,9,0,55,0,6.11,19,4,1,0,0
Yuzvendra Chahal,10,0,62,2,6.20,21,3,1,1,0
Kedar Jadhav,1,0,14,0,14.00,2,1,1,2,0
