BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Neil Johnson,8,0,43,2,5.38,26,4,0,3,1
Heath Streak,10,0,50,0,5.00,32,3,0,1,2
Henry Olonga,7,0,62,1,8.86,15,8,0,1,5
Guy Whittall,4,0,24,1,6.00,13,2,0,2,0
Paul Strang,10,1,47,0,4.70,27,4,0,1,0
Andy Whittall,8,1,51,0,6.38,22,2,2,1,1
Grant Flower,3,0,20,0,6.67,10,2,1,0,0
