BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Glenn McGrath,10,1,33,1,3.30,41,2,0,2,0
Damien Fleming,10,0,46,0,4.60,34,2,1,3,0
Shane Warne,9,0,55,1,6.11,25,7,0,1,0
Paul Reiffel,10,0,55,3,5.50,34,8,0,4,0
Tom Moody,6,0,38,0,6.33,12,2,1,0,0
Michael Bevan,5,1,26,1,5.20,18,3,0,2,0
