BATSMEN,,R,B,M,4s,6s,SR
Andrew Hudson,b Samarasekera,27,33,51,5,0,81.82
Gary Kirsten,not out,188,159,210,13,4,118.24
Hansie Cronje,st Imtiaz Abbasi b Zarawani,57,62,77,1,1,91.94
Daryll Cullinan,not out,41,50,80,2,0,82.00
