BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Ashantha de Mel,10,1,33,1,3.30,-,-,-,0,0
Rumesh Ratnayake,5,0,23,0,4.60,-,-,-,0,0
Vinothen John,6,0,41,0,6.83,-,-,-,0,0
Somachandra De Silva,3,0,29,0,9.67,-,-,-,0,0
Arjuna Ranatunga,0.1,0,1,0,6.00,-,-,-,0,0
