BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Andy Roberts,9.2,2,41,2,4.39,-,-,-,0,0
Michael Holding,9,1,28,1,3.11,-,-,-,0,0
Colin Croft,11,0,29,3,2.64,-,-,-,0,0
Joel Garner,12,1,47,0,3.92,-,-,-,0,0
Collis King,7,0,41,0,5.86,-,-,-,0,0
Sir Viv Richards,8,0,52,3,6.50,-,-,-,0,0
