BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Matt Henry,8,0,50,0,6.25,28,8,1,0,0
Trent Boult,10,0,34,0,3.40,39,4,0,0,0
Lockie Ferguson,9.1,3,37,4,4.04,40,7,0,0,0
James Neesham,10,1,31,5,3.10,45,4,0,2,0
Colin de Grandhomme,4,1,14,1,3.50,16,2,0,0,0
