BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kapil Dev,9,3,18,1,2.00,-,-,-,0,0
Balwinder Sandhu,9,1,29,1,3.22,-,-,-,0,0
Madan Lal,10.4,0,27,3,2.53,-,-,-,0,0
Roger Binny,11,2,25,2,2.27,-,-,-,0,0
Ravi Shastri,12,1,38,1,3.17,-,-,-,0,0
