BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Peter Rawson,5.1,1,11,2,2.13,-,-,-,0,0
Kevin Curran,6.5,1,33,0,4.83,-,-,-,0,0
Iain Butchart,5,1,21,0,4.20,-,-,-,0,0
John Traicos,11,1,41,1,3.73,-,-,-,0,0
Duncan Fletcher,6,1,32,1,5.33,-,-,-,0,0
Ali Shah,3.3,0,17,1,4.86,-,-,-,0,0
