BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Curtly Ambrose,10,2,24,2,2.40,-,-,-,6,0
Winston Benjamin,10,0,34,1,3.40,-,-,-,5,0
Anderson Cummins,9,0,49,1,5.44,-,-,-,3,1
Carl Hooper,10,1,19,2,1.90,-,-,-,0,0
Keith Arthurton,10,0,40,2,4.00,-,-,-,0,1
Phil Simmons,1,0,3,0,3.00,-,-,-,0,0
