BATSMEN,,R,B,M,4s,6s,SR
Adam Gilchrist,c Ramdin b Powell,7,9,21,0,0,77.78
Matthew Hayden,c Samuels b Bravo,158,143,216,14,4,110.49
Ricky Ponting,run out (Sarwan),35,36,46,4,1,97.22
Michael Clarke,lbw b Bravo,41,47,71,4,0,87.23
Andrew Symonds,c Ramdin b Samuels,13,18,22,1,0,72.22
Michael Hussey,b Powell,9,18,20,1,0,50.00
Shane Watson,not out,33,26,45,3,1,126.92
Brad Hogg,not out,5,6,13,0,0,83.33
