BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Peter Ongondo,10,0,53,1,5.30,37,7,1,3,0
Elijah Otieno,10,0,61,2,6.10,37,11,1,0,0
Nehemiah Odhiambo,10,1,58,1,5.80,33,4,2,3,0
James Ngoche,10,0,68,1,6.80,29,9,0,1,0
Collins Obuya,3,0,14,0,4.67,8,1,0,0,0
Steve Tikolo,7,0,49,0,7.00,20,4,2,2,0
