BATSMEN,,R,B,M,4s,6s,SR
Roy Fredericks,c Warnapura b de Silva,33,38,42,4,0,86.84
Deryck Murray,not out,30,50,69,2,1,60.00
Alvin Kallicharran,not out,19,37,25,2,0,51.35
