BATSMEN,,R,B,M,4s,6s,SR
Upul Tharanga,not out,67,59,92,12,0,113.56
Tillakaratne Dilshan,c Ouma b Otieno,44,30,41,8,0,146.67
Kumar Sangakkara,not out,27,24,48,3,0,112.50
