BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Manjurul Islam,6,1,22,0,3.67,25,3,0,0,0
Mashrafe Mortaza,5,0,38,0,7.60,18,8,0,1,0
Tapash Baisya,3,0,21,0,7.00,8,2,0,0,1
Mohammad Rafique,4.1,1,22,0,5.28,16,3,0,0,0
Sanwar Hossain,2,0,14,0,7.00,4,2,0,0,0
Alok Kapali,1,0,9,0,9.00,2,0,1,0,0
