BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Javagal Srinath,4,0,26,0,6.50,13,1,1,1,0
Zaheer Khan,4,0,26,0,6.50,13,3,0,1,0
Harbhajan Singh,7.2,0,49,0,6.68,22,5,1,1,0
Anil Kumble,7,0,24,1,3.43,27,2,0,1,0
