BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mashrafe Mortaza,8,0,56,0,7.00,22,6,2,0,0
Mustafizur Rahman,9,0,69,1,7.67,22,9,1,1,0
Shakib Al Hasan,6,0,50,0,8.33,12,4,2,0,0
Rubel Hossain,9,0,83,0,9.22,16,6,3,3,1
Mehidy Hasan,10,0,59,0,5.90,22,3,1,1,0
Soumya Sarkar,8,0,58,3,7.25,17,6,1,0,0
