BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mitchell Starc,10,0,55,2,5.50,25,5,0,0,0
Pat Cummins,10,1,65,0,6.50,28,6,1,3,0
Glenn Maxwell,3,0,25,0,8.33,5,3,0,0,0
Nathan Coulter-Nile,10,0,58,2,5.80,24,6,0,1,0
Marcus Stoinis,8,0,54,2,6.75,13,5,0,0,0
Adam Zampa,9,0,68,1,7.56,21,5,3,1,0
