BATSMEN,,R,B,M,4s,6s,SR
Dimuth Karunaratne,c Dhoni b Bumrah,10,17,16,2,0,58.82
Kusal Perera,c Dhoni b Bumrah,18,14,36,3,0,128.57
Avishka Fernando,c Dhoni b Pandya,20,21,42,4,0,95.24
Kusal Mendis,st Dhoni b Jadeja,3,13,15,0,0,23.08
Angelo Mathews,c Sharma b Bumrah,113,128,157,10,2,88.28
Lahiru Thirimanne,c Jadeja b Kuldeep Yadav,53,68,102,4,0,77.94
Dhananjaya de Silva,not out,29,36,60,1,0,80.56
Thisara Perera,c Pandya b Kumar,2,3,8,0,0,66.67
Isuru Udana,not out,1,1,3,0,0,100.00
