BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,9,1,28,5,3.11,39,3,0,2,2
Shoaib Akhtar,8,1,46,4,5.75,31,4,0,2,2
Saqlain Mushtaq,0.4,0,1,1,1.50,3,0,0,0,0
