BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Frasat Ali,6,1,17,0,2.83,-,-,-,0,0
Don Pringle,3,0,14,0,4.67,-,-,-,0,0
Zulfiqar Ali,11,3,32,0,2.91,-,-,-,0,0
Parbhu Nana,4.5,0,36,0,7.45,-,-,-,0,0
Ramesh Sethi,5,0,20,0,4.00,-,-,-,0,0
