BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Martin Suji,7,0,47,0,6.71,24,5,1,4,1
Tony Suji,6,1,32,0,5.33,22,5,0,1,0
Thomas Odoyo,9,0,40,2,4.44,30,4,0,0,5
Jimmy Kamande,9,0,38,0,4.22,37,3,1,3,1
Aasif Karim,3,0,30,1,10.00,5,2,2,0,0
Maurice Odumbe,7,1,39,2,5.57,32,3,1,3,0
