BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Javagal Srinath,8,1,37,3,4.63,33,6,0,0,0
Debasis Mohanty,10,2,31,0,3.10,46,4,0,2,0
Venkatesh Prasad,9.3,2,27,5,2.84,45,2,1,0,0
Anil Kumble,10,0,43,2,4.30,29,2,0,0,0
Robin Singh,8,1,31,0,3.88,29,0,1,0,0
