BATSMEN,,R,B,M,4s,6s,SR
Robin Uthappa,c Leverock b Jones,3,4,5,0,0,75.00
Sourav Ganguly,st Minors b Borden,89,114,161,6,2,78.07
Virender Sehwag,c Jones b Hurdle,114,87,127,17,3,131.03
MS Dhoni,c Tucker b Borden,29,25,34,2,1,116.00
Yuvraj Singh,c Jones b Leverock,83,46,52,3,7,180.43
Sachin Tendulkar,not out,57,29,46,2,4,196.55
Rahul Dravid,not out,7,2,5,0,1,350.00
