BATSMEN,,R,B,M,4s,6s,SR
Gary Kirsten,lbw b Harris,35,46,61,5,0,76.09
Steve Palframan,b Morrison,16,26,33,3,0,61.54
Hansie Cronje,c Fleming b Astle,78,64,73,11,3,121.88
Daryll Cullinan,c Thomson b Astle,27,42,58,2,0,64.29
Jacques Kallis,not out,11,25,35,1,0,44.00
Jonty Rhodes,c & b Larsen,9,13,10,1,0,69.23
Brian McMillan,not out,2,10,11,0,0,20.00
