BATSMEN,,R,B,M,4s,6s,SR
Sir Gordon Greenidge,c Edgar b Coney,65,95,115,3,1,68.42
Desmond Haynes,lbw b Hadlee,12,20,-,-,-,60.00
Sir Viv Richards,c Burgess b Coney,9,30,-,-,-,30.00
Alvin Kallicharran,b McKechnie,39,68,-,2,0,57.35
Sir Clive Lloyd,not out,73,80,-,4,0,91.25
Collis King,lbw b Cairns,12,18,-,-,-,66.67
Deryck Murray,c Coney b Chatfield,12,21,-,-,-,57.14
Sir Andy Roberts,c Lees b Cairns,1,3,-,0,0,33.33
Joel Garner,not out,9,25,-,-,-,36.00
