BATSMEN,,R,B,M,4s,6s,SR
Manoj Prabhakar,c Gurusinha b Pushpakumara,7,36,41,1,0,19.44
Sachin Tendulkar,run out,137,137,198,8,5,100.00
Sanjay Manjrekar,c Kaluwitharana b Dharmasena,32,46,56,2,1,69.57
Mohammad Azharuddin,not out,72,80,101,4,0,90.00
Vinod Kambli,not out,1,1,2,0,0,100.00
