BATSMEN,,R,B,M,4s,6s,SR
Upul Tharanga,c Aftab Ahmed b Mohammad Rafique,26,37,68,3,0,70.27
Sanath Jayasuriya,c Habibul Bashar b Abdur Razzak,109,87,159,7,7,125.29
Mahela Jayawardene,c Aftab Ahmed b Shakib Al Hasan,46,70,80,2,2,65.71
Kumar Sangakkara,c Tamim Iqbal b Syed Rasel,56,55,115,3,1,101.82
Chamara Silva,not out,52,48,58,5,2,108.33
Russel Arnold,not out,5,5,7,0,0,100.00
