BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Peter Rawson,12,4,47,3,3.92,-,-,-,0,0
Kevin Curran,12,1,65,3,5.42,-,-,-,0,0
Iain Butchart,12,2,38,0,3.17,-,-,-,0,0
Duncan Fletcher,12,2,59,1,4.92,-,-,-,0,0
John Traicos,12,0,45,1,3.75,-,-,-,0,0
