BATSMEN,,R,B,M,4s,6s,SR
Kepler Wessels,c Smith b Watson,3,18,22,0,0,16.67
Andrew Hudson,b Patel,1,16,18,0,0,6.25
Peter Kirsten,c Cairns b Watson,90,129,156,10,0,69.77
Hansie Cronje,c Smith b Harris,7,22,30,0,0,31.82
David Richardson,c Larsen b Cairns,28,53,69,1,0,52.83
Adrian Kuiper,run out,2,2,2,0,0,100.00
Jonty Rhodes,c Crowe b Cairns,6,14,17,0,0,42.86
Brian McMillan,not out,33,40,44,1,0,82.50
Richard Snell,not out,11,8,13,1,0,137.50
