BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Michael Mason,1.3,1,4,0,2.67,8,1,0,0,0
Shane Bond,10,4,15,2,1.50,49,1,0,0,0
Craig McMillan,1.3,0,6,0,4.00,5,0,0,0,0
James Franklin,6,1,27,0,4.50,24,5,0,0,0
Jacob Oram,9.3,0,30,3,3.16,38,3,0,1,0
Daniel Vettori,10,0,34,0,3.40,31,1,0,1,0
Scott Styris,10,1,43,4,4.30,36,2,2,0,0
