BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Geoff Allott,8.4,0,30,3,3.46,37,1,0,3,1
Dion Nash,10,1,30,0,3.00,47,5,0,0,1
Chris Cairns,7,1,19,3,2.71,36,1,0,1,1
Gavin Larsen,10,0,19,3,1.90,48,0,0,1,1
Chris Harris,2,0,14,1,7.00,7,1,1,0,0
