BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Hasibul Hossain,10,2,33,1,3.30,47,5,0,2,0
Manjurul Islam,8,3,23,1,2.88,39,3,0,2,0
Khaled Mahmud,7,2,12,0,1.71,34,0,0,0,0
Enamul Haque,3,0,21,0,7.00,8,3,0,0,0
Mohammad Rafique,3,0,22,1,7.33,11,2,1,0,0
Naimur Rahman,2,0,5,1,2.50,10,1,0,0,0
