BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shaun Pollock,8,0,46,0,5.75,26,6,0,0,0
Makhaya Ntini,8,0,26,2,3.25,35,3,0,0,0
Charl Langeveldt,10,1,39,5,3.90,38,4,0,0,1
Andrew Hall,9.3,0,33,1,3.47,32,0,0,3,0
Jacques Kallis,6,0,24,0,4.00,25,3,0,0,0
Robin Peterson,5,0,22,0,4.40,12,1,0,1,0
Graeme Smith,3,0,16,0,5.33,6,1,0,0,0
