BATSMEN,,R,B,M,4s,6s,SR
Sanath Jayasuriya,run out,9,7,9,1,0,128.57
Romesh Kaluwitharana,c Bevan b Fleming,6,13,27,0,0,46.15
Asanka Gurusinha,b Reiffel,65,99,119,6,1,65.66
Aravinda de Silva,not out,107,124,176,13,0,86.29
Arjuna Ranatunga,not out,47,37,72,4,1,127.03
