BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Martin Suji,9,0,46,0,5.11,38,6,0,4,4
Tony Suji,3,0,6,0,2.00,15,0,0,2,0
Thomas Odoyo,10,0,65,1,6.50,38,10,1,2,4
Aasif Karim,8,0,39,0,4.88,25,3,0,4,0
Maurice Odumbe,6,1,23,0,3.83,25,3,0,1,0
Mohammad Sheikh,3,0,14,0,4.67,10,2,0,0,0
