BATSMEN,,R,B,M,4s,6s,SR
Sadiq Mohammad,c Moss b Porter,27,73,110,2,0,36.99
Majid Khan,b Dymock,61,100,107,7,1,61.00
Zaheer Abbas,c & b Cosier,16,32,45,1,0,50.00
Haroon Rasheed,c Wright b Cosier,16,42,51,2,0,38.10
Javed Miandad,c Border b Cosier,46,46,67,4,0,100.00
Asif Iqbal,c sub (DF Whatmore) b Hurst,61,57,75,7,0,107.02
Wasim Raja,c Moss b Border,18,12,23,2,1,150.00
Imran Khan,not out,15,9,10,0,0,166.67
Mudassar Nazar,not out,1,1,3,0,0,100.00
