BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Andy Roberts,12,2,43,3,3.58,-,-,-,0,0
Michael Holding,12,1,29,1,2.42,-,-,-,0,0
Colin Croft,12,1,38,1,3.17,-,-,-,0,0
Joel Garner,12,0,45,2,3.75,-,-,-,0,0
Collis King,12,1,38,1,3.17,-,-,-,0,0
