BATSMEN,,R,B,M,4s,6s,SR
Aamer Sohail,c Mahanama b Ramanayake,1,10,11,0,0,10.00
Ramiz Raja,c Gurusinha b Wickramasinghe,32,56,92,3,0,57.14
Imran Khan,c de Silva b Hathurusingha,22,69,98,2,0,31.88
Javed Miandad,c Wickramasinghe b Gurusinha,57,84,99,3,0,67.86
Saleem Malik,c Kalpage b Ramanayake,51,66,98,2,0,77.27
Inzamam-ul-Haq,run out,11,11,15,0,0,100.00
Ijaz Ahmed,not out,8,6,11,1,0,133.33
Wasim Akram,not out,5,5,7,1,0,100.00
