BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Oshane Thomas,10,0,63,2,6.30,34,7,0,8,1
Sheldon Cottrell,9,0,56,2,6.22,25,4,2,3,0
Andre Russell,8,0,41,2,5.13,31,3,1,5,0
Carlos Brathwaite,10,0,67,3,6.70,31,9,1,2,0
Jason Holder,7,2,28,1,4.00,29,4,0,0,0
Ashley Nurse,5,0,31,0,6.20,8,2,0,2,0
