BATSMEN,,R,B,M,4s,6s,SR
Martin Guptill,c Rubel Hossain b Shakib Al Hasan,105,100,132,11,2,105.00
Brendon McCullum,c Soumya Sarkar b Shakib Al Hasan,8,8,15,1,0,100.00
Kane Williamson,c Tamim Iqbal b Shakib Al Hasan,1,2,3,0,0,50.00
Ross Taylor,lbw b Nasir Hossain,56,97,161,5,0,57.73
Grant Elliott,c Taskin Ahmed b Rubel Hossain,39,34,34,5,1,114.71
Corey Anderson,b Nasir Hossain,39,26,42,3,3,150.00
Luke Ronchi,c Nasir Hossain b Shakib Al Hasan,9,10,18,2,0,90.00
Daniel Vettori,not out,16,10,19,1,1,160.00
Tim Southee,not out,12,6,7,1,1,200.00
