BATSMEN,,R,B,M,4s,6s,SR
Tamim Iqbal,c Anderson b Boult,13,27,41,2,0,48.15
Imrul Kayes,b Boult,2,19,23,0,0,10.53
Soumya Sarkar,c Anderson b Vettori,51,58,94,7,0,87.93
Mahmudullah,not out,128,123,175,12,3,104.07
Shakib Al Hasan,c Ronchi b Anderson,23,18,34,3,0,127.78
Mushfiqur Rahim,c Ronchi b Anderson,15,25,16,2,0,60.00
Sabbir Rahman,c McCullum b Elliott,40,23,37,5,2,173.91
Nasir Hossain,c Taylor b Elliott,11,7,12,0,1,157.14
Rubel Hossain,not out,0,0,1,0,0,0.00
