BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Jerome Taylor,7,1,15,3,2.14,32,0,0,2,0
Jason Holder,7,2,23,1,3.29,33,4,0,1,0
Andre Russell,8,2,33,3,4.13,32,3,1,2,0
Daren Sammy,8,0,47,1,5.88,27,6,1,0,0
Sulieman Benn,9,0,39,2,4.33,29,1,0,0,1
