BATSMEN,,R,B,M,4s,6s,SR
AB de Villiers,c Nixon b Flintoff,42,35,45,8,0,120.00
Graeme Smith,not out,89,58,100,13,0,153.45
Jacques Kallis,not out,17,25,54,2,0,68.00
