BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Umar Bhatti,9,0,44,1,4.89,33,4,1,4,0
Anderson Cummins,8,0,32,1,4.00,34,3,0,6,2
Henry Osinde,5.2,0,31,0,5.81,20,3,0,6,0
John Davison,9,0,31,0,3.44,33,1,1,0,0
Abdool Samad,3,0,23,0,7.67,9,4,0,2,0
Sunil Dhaniram,9,1,34,1,3.78,32,2,0,0,0
