BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Lasith Malinga,9,0,55,3,6.11,30,8,0,0,1
Rangana Herath,9,1,31,1,3.44,33,1,1,1,0
Angelo Mathews,6,0,27,0,4.50,21,3,0,0,0
Ajantha Mendis,9.5,0,35,3,3.56,35,2,0,0,0
Muttiah Muralitharan,10,1,42,2,4.20,36,2,1,2,0
Tillakaratne Dilshan,5,0,22,1,4.40,12,0,0,1,0
