BATSMEN,,R,B,M,4s,6s,SR
Martin Guptill,c Bagai b Baidwan,17,29,45,3,0,58.62
Brendon McCullum,c Gunasekera b Baidwan,101,109,163,12,2,92.66
Jesse Ryder,c Osinde b Davison,38,56,80,3,0,67.86
Ross Taylor,c Hansra b Balaji Rao,74,44,60,6,5,168.18
Nathan McCullum,c & b Balaji Rao,10,9,30,2,0,111.11
Kane Williamson,not out,34,27,38,4,0,125.93
Scott Styris,c Davison b Baidwan,35,20,21,3,2,175.00
James Franklin,not out,31,8,12,2,3,387.50
