BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Phil DeFreitas,7,0,37,1,5.29,-,-,-,0,0
Gladstone Small,6,0,22,1,3.67,-,-,-,0,0
John Emburey,10,1,35,1,3.50,-,-,-,0,0
Neil Foster,10,0,47,3,4.70,-,-,-,0,0
Eddie Hemmings,9.3,1,52,4,5.47,-,-,-,0,0
Graham Gooch,3,0,16,0,5.33,-,-,-,0,0
