BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Phil DeFreitas,10,2,31,1,3.10,-,-,-,0,0
Neil Foster,10,0,53,3,5.30,-,-,-,0,0
John Emburey,10,1,22,0,2.20,-,-,-,0,0
Gladstone Small,10,0,45,1,4.50,-,-,-,0,0
Derek Pringle,10,0,83,0,8.30,-,-,-,0,0
