BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Patrick Patterson,10,0,49,2,4.90,-,-,-,0,0
Courtney Walsh,9.3,0,65,1,6.84,-,-,-,0,0
Roger Harper,10,0,44,0,4.40,-,-,-,0,0
Winston Benjamin,10,2,32,0,3.20,-,-,-,0,0
Carl Hooper,10,0,42,3,4.20,-,-,-,0,0
