BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Glenn McGrath,9,2,41,1,4.56,36,7,0,1,0
Brett Lee,9,0,58,0,6.44,30,5,1,1,4
Andy Bichel,10,0,20,7,2.00,41,0,0,0,0
Brad Hogg,10,1,28,0,2.80,43,1,1,1,0
Darren Lehmann,10,0,34,0,3.40,31,1,0,0,0
Andrew Symonds,2,0,20,0,10.00,3,1,1,0,0
