BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Damien Fleming,9,2,19,1,2.11,37,1,0,0,0
Adam Dale,10,2,35,0,3.50,39,1,0,7,3
Glenn McGrath,9,0,32,1,3.56,39,1,0,6,5
Shane Warne,10,0,39,3,3.90,38,3,0,2,0
Shane Lee,6,1,25,1,4.17,25,2,0,3,0
Steve Waugh,6,0,22,1,3.67,26,2,0,4,0
