BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chris Woakes,9,0,41,0,4.56,30,3,1,2,0
Jofra Archer,10,1,52,3,5.20,38,5,1,2,0
Moeen Ali,7,0,35,0,5.00,19,2,1,0,0
Mark Wood,10,1,40,2,4.00,37,3,1,1,0
Ben Stokes,4,0,12,0,3.00,13,0,0,0,0
Adil Rashid,10,0,66,3,6.60,30,3,4,1,0
