BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,7.2,0,28,2,3.82,-,-,-,4,5
Aaqib Javed,8,1,21,3,2.63,-,-,-,6,1
Imran Khan,10,1,32,2,3.20,-,-,-,0,0
Ijaz Ahmed,10,0,43,0,4.30,-,-,-,4,3
Mushtaq Ahmed,10,0,41,3,4.10,-,-,-,0,0
