BATSMEN,,R,B,M,4s,6s,SR
Peter Fulton,c Tamim Iqbal b Syed Rasel,15,30,41,2,0,50.00
Stephen Fleming,not out,102,92,118,10,3,110.87
Hamish Marshall,not out,50,54,76,2,1,92.59
