BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Glenn McGrath,8.2,0,52,3,6.24,27,4,2,0,0
Brett Lee,7,1,31,2,4.43,33,5,0,2,4
Brad Hogg,10,0,61,1,6.10,30,4,2,2,0
Darren Lehmann,2,0,18,0,9.00,5,3,0,0,0
Andy Bichel,10,0,57,1,5.70,28,5,0,4,0
Andrew Symonds,2,0,7,2,3.50,7,0,0,1,0
