BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Craig McDermott,8,0,26,1,3.25,-,-,-,3,1
Bruce Reid,9,2,17,1,1.89,-,-,-,0,1
Steve Waugh,7,0,28,2,4.00,-,-,-,4,0
Mike Whitney,10,3,15,2,1.50,-,-,-,0,0
Tom Moody,4,0,25,1,6.25,-,-,-,1,0
Peter Taylor,3.4,0,14,2,3.82,-,-,-,0,0
