BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Ashantha de Mel,12,3,62,2,5.17,-,-,-,0,0
Vinothen John,12,0,55,1,4.58,-,-,-,0,0
Rumesh Ratnayake,12,0,66,2,5.50,-,-,-,0,0
Arjuna Ranatunga,12,0,65,1,5.42,-,-,-,0,0
Somachandra De Silva,12,0,65,0,5.42,-,-,-,0,0
