BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Bob Willis,11,3,43,0,3.91,-,-,-,0,0
Graham Dilley,11,0,45,4,4.09,-,-,-,0,0
Paul Allott,12,1,82,1,6.83,-,-,-,0,0
Sir Ian Botham,12,0,60,0,5.00,-,-,-,0,0
Vic Marks,12,3,39,5,3.25,-,-,-,0,0
