BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dave Langford-Smith,10,1,41,2,4.10,42,5,0,1,0
Boyd Rankin,8,0,55,1,6.88,25,5,1,7,0
Trent Johnston,10,0,63,1,6.30,31,7,1,1,0
Kyle McCallan,10,0,35,2,3.50,34,1,0,1,0
Andrew White,10,0,45,2,4.50,23,0,0,0,0
Kevin O'Brien,2,0,20,0,10.00,2,1,1,0,0
